"Seconds","Leaf","V","plant","Genotype","Stim","Date","DayTime","Plot","id"
356,"L08",-19.2943,2,"example1","CG",241010,"15:25:40.953","Yes",1
357,"L08",-19.3152,2,"example1","CG",241010,"15:25:41.953","Yes",1
358,"L08",-19.3038,2,"example1","CG",241010,"15:25:42.953","Yes",1
359,"L08",-19.2684,2,"example1","CG",241010,"15:25:43.953","Yes",1
360,"L08",-19.2356,2,"example1","CG",241010,"15:25:44.953","Yes",1
361,"L08",-19.1957,2,"example1","CG",241010,"15:25:45.953","Yes",1
362,"L08",-19.1461,2,"example1","CG",241010,"15:25:46.953","Yes",1
363,"L08",-19.1386,2,"example1","CG",241010,"15:25:47.953","Yes",1
364,"L08",-19.1104,2,"example1","CG",241010,"15:25:48.953","Yes",1
365,"L08",-19.0671,2,"example1","CG",241010,"15:25:49.953","Yes",1
366,"L08",-19.0399,2,"example1","CG",241010,"15:25:50.953","Yes",1
367,"L08",-19.0288,2,"example1","CG",241010,"15:25:51.953","Yes",1
368,"L08",-19.0015,2,"example1","CG",241010,"15:25:52.953","Yes",1
369,"L08",-18.9506,2,"example1","CG",241010,"15:25:53.953","Yes",1
370,"L08",-18.9003,2,"example1","CG",241010,"15:25:54.953","Yes",1
371,"L08",-18.8931,2,"example1","CG",241010,"15:25:55.953","Yes",1
372,"L08",-18.9182,2,"example1","CG",241010,"15:25:56.953","Yes",1
373,"L08",-18.9453,2,"example1","CG",241010,"15:25:57.953","Yes",1
374,"L08",-19.013,2,"example1","CG",241010,"15:25:58.953","Yes",1
375,"L08",-19.0196,2,"example1","CG",241010,"15:25:59.953","Yes",1
376,"L08",-19.0517,2,"example1","CG",241010,"15:26:00.953","Yes",1
377,"L08",-19.05,2,"example1","CG",241010,"15:26:01.953","Yes",1
378,"L08",-19.0179,2,"example1","CG",241010,"15:26:02.953","Yes",1
379,"L08",-18.9874,2,"example1","CG",241010,"15:26:03.953","Yes",1
380,"L08",-18.9336,2,"example1","CG",241010,"15:26:04.953","Yes",1
381,"L08",-18.9142,2,"example1","CG",241010,"15:26:05.953","Yes",1
382,"L08",-18.8929,2,"example1","CG",241010,"15:26:06.953","Yes",1
383,"L08",-18.8693,2,"example1","CG",241010,"15:26:07.953","Yes",1
384,"L08",-18.8473,2,"example1","CG",241010,"15:26:08.953","Yes",1
385,"L08",-18.8199,2,"example1","CG",241010,"15:26:09.953","Yes",1
386,"L08",-18.8063,2,"example1","CG",241010,"15:26:10.953","Yes",1
387,"L08",-18.7967,2,"example1","CG",241010,"15:26:11.953","Yes",1
388,"L08",-18.7915,2,"example1","CG",241010,"15:26:12.953","Yes",1
389,"L08",-18.7688,2,"example1","CG",241010,"15:26:13.953","Yes",1
390,"L08",-18.7676,2,"example1","CG",241010,"15:26:14.953","Yes",1
391,"L08",-18.7676,2,"example1","CG",241010,"15:26:15.953","Yes",1
392,"L08",-18.706,2,"example1","CG",241010,"15:26:16.953","Yes",1
393,"L08",-18.7109,2,"example1","CG",241010,"15:26:17.953","Yes",1
394,"L08",-18.6996,2,"example1","CG",241010,"15:26:18.953","Yes",1
395,"L08",-18.688,2,"example1","CG",241010,"15:26:19.953","Yes",1
396,"L08",-18.6793,2,"example1","CG",241010,"15:26:20.953","Yes",1
397,"L08",-18.681,2,"example1","CG",241010,"15:26:21.953","Yes",1
398,"L08",-18.6759,2,"example1","CG",241010,"15:26:22.953","Yes",1
399,"L08",-18.6977,2,"example1","CG",241010,"15:26:23.953","Yes",1
400,"L08",-18.6823,2,"example1","CG",241010,"15:26:24.953","Yes",1
401,"L08",-18.6844,2,"example1","CG",241010,"15:26:25.953","Yes",1
402,"L08",-18.6735,2,"example1","CG",241010,"15:26:26.953","Yes",1
403,"L08",-18.6607,2,"example1","CG",241010,"15:26:27.953","Yes",1
404,"L08",-18.6702,2,"example1","CG",241010,"15:26:28.953","Yes",1
405,"L08",-18.6486,2,"example1","CG",241010,"15:26:29.953","Yes",1
406,"L08",-18.6189,2,"example1","CG",241010,"15:26:30.953","Yes",1
407,"L08",-18.5943,2,"example1","CG",241010,"15:26:31.953","Yes",1
408,"L08",-18.5832,2,"example1","CG",241010,"15:26:32.953","Yes",1
409,"L08",-18.5565,2,"example1","CG",241010,"15:26:33.953","Yes",1
410,"L08",-18.5335,2,"example1","CG",241010,"15:26:34.953","Yes",1
411,"L08",-18.5128,2,"example1","CG",241010,"15:26:35.953","Yes",1
412,"L08",-18.4638,2,"example1","CG",241010,"15:26:36.953","Yes",1
413,"L08",-18.4741,2,"example1","CG",241010,"15:26:37.953","Yes",1
414,"L08",-18.5108,2,"example1","CG",241010,"15:26:38.953","Yes",1
415,"L08",-18.4998,2,"example1","CG",241010,"15:26:39.953","Yes",1
416,"L08",-18.4965,2,"example1","CG",241010,"15:26:40.953","Yes",1
417,"L08",-18.5024,2,"example1","CG",241010,"15:26:41.953","Yes",1
418,"L08",-18.4873,2,"example1","CG",241010,"15:26:42.953","Yes",1
419,"L08",-18.4526,2,"example1","CG",241010,"15:26:43.953","Yes",1
420,"L08",-18.4278,2,"example1","CG",241010,"15:26:44.953","Yes",1
421,"L08",-18.4118,2,"example1","CG",241010,"15:26:45.953","Yes",1
422,"L08",-18.3963,2,"example1","CG",241010,"15:26:46.953","Yes",1
423,"L08",-18.3682,2,"example1","CG",241010,"15:26:47.953","Yes",1
0,"L08",-1.36764,2,"example1","CG",241010,"14:23:14.770","Yes",2
1,"L08",-1.30762,2,"example1","CG",241010,"14:23:15.770","Yes",2
2,"L08",-1.27069,2,"example1","CG",241010,"14:23:16.770","Yes",2
3,"L08",-1.33512,2,"example1","CG",241010,"14:23:17.770","Yes",2
4,"L08",-1.49392,2,"example1","CG",241010,"14:23:18.770","Yes",2
5,"L08",-1.57534,2,"example1","CG",241010,"14:23:19.770","Yes",2
6,"L08",-1.51953,2,"example1","CG",241010,"14:23:20.770","Yes",2
7,"L08",-1.49385,2,"example1","CG",241010,"14:23:21.770","Yes",2
8,"L08",-1.54904,2,"example1","CG",241010,"14:23:22.770","Yes",2
9,"L08",-1.62137,2,"example1","CG",241010,"14:23:23.770","Yes",2
10,"L08",-1.67486,2,"example1","CG",241010,"14:23:24.770","Yes",2
11,"L08",-1.68836,2,"example1","CG",241010,"14:23:25.770","Yes",2
12,"L08",-1.62374,2,"example1","CG",241010,"14:23:26.770","Yes",2
13,"L08",-1.63432,2,"example1","CG",241010,"14:23:27.770","Yes",2
14,"L08",-1.67752,2,"example1","CG",241010,"14:23:28.770","Yes",2
15,"L08",-1.61327,2,"example1","CG",241010,"14:23:29.770","Yes",2
16,"L08",-1.6141,2,"example1","CG",241010,"14:23:30.770","Yes",2
17,"L08",-1.64762,2,"example1","CG",241010,"14:23:31.770","Yes",2
18,"L08",-1.61918,2,"example1","CG",241010,"14:23:32.770","Yes",2
19,"L08",-1.62836,2,"example1","CG",241010,"14:23:33.770","Yes",2
20,"L08",-1.67425,2,"example1","CG",241010,"14:23:34.770","Yes",2
21,"L08",-1.65538,2,"example1","CG",241010,"14:23:35.770","Yes",2
22,"L08",-1.63035,2,"example1","CG",241010,"14:23:36.770","Yes",2
23,"L08",-1.59524,2,"example1","CG",241010,"14:23:37.770","Yes",2
24,"L08",-1.59687,2,"example1","CG",241010,"14:23:38.770","Yes",2
25,"L08",-1.64256,2,"example1","CG",241010,"14:23:39.770","Yes",2
26,"L08",-1.58342,2,"example1","CG",241010,"14:23:40.770","Yes",2
27,"L08",-1.61485,2,"example1","CG",241010,"14:23:41.770","Yes",2
28,"L08",-1.61166,2,"example1","CG",241010,"14:23:42.770","Yes",2
29,"L08",-1.62065,2,"example1","CG",241010,"14:23:43.770","Yes",2
30,"L08",-1.62229,2,"example1","CG",241010,"14:23:44.770","Yes",2
31,"L08",-1.68284,2,"example1","CG",241010,"14:23:45.770","Yes",2
32,"L08",-1.69725,2,"example1","CG",241010,"14:23:46.770","Yes",2
33,"L08",-1.71441,2,"example1","CG",241010,"14:23:47.770","Yes",2
34,"L08",-1.76961,2,"example1","CG",241010,"14:23:48.770","Yes",2
35,"L08",-1.80479,2,"example1","CG",241010,"14:23:49.770","Yes",2
36,"L08",-1.84333,2,"example1","CG",241010,"14:23:50.770","Yes",2
37,"L08",-1.80202,2,"example1","CG",241010,"14:23:51.770","Yes",2
38,"L08",-1.8386,2,"example1","CG",241010,"14:23:52.770","Yes",2
39,"L08",-1.85265,2,"example1","CG",241010,"14:23:53.770","Yes",2
40,"L08",-1.82197,2,"example1","CG",241010,"14:23:54.770","Yes",2
41,"L08",-1.82533,2,"example1","CG",241010,"14:23:55.770","Yes",2
42,"L08",-1.82422,2,"example1","CG",241010,"14:23:56.770","Yes",2
43,"L08",-1.84986,2,"example1","CG",241010,"14:23:57.770","Yes",2
44,"L08",-1.8405,2,"example1","CG",241010,"14:23:58.770","Yes",2
45,"L08",-1.86577,2,"example1","CG",241010,"14:23:59.770","Yes",2
46,"L08",-1.87245,2,"example1","CG",241010,"14:24:00.770","Yes",2
47,"L08",-1.90585,2,"example1","CG",241010,"14:24:01.770","Yes",2
48,"L08",-1.91966,2,"example1","CG",241010,"14:24:02.770","Yes",2
49,"L08",-1.88422,2,"example1","CG",241010,"14:24:03.770","Yes",2
50,"L08",-1.88331,2,"example1","CG",241010,"14:24:04.770","Yes",2
51,"L08",-1.86078,2,"example1","CG",241010,"14:24:05.770","Yes",2
52,"L08",-1.91089,2,"example1","CG",241010,"14:24:06.770","Yes",2
53,"L08",-1.9258,2,"example1","CG",241010,"14:24:07.770","Yes",2
54,"L08",-1.98053,2,"example1","CG",241010,"14:24:08.770","Yes",2
55,"L08",-1.98984,2,"example1","CG",241010,"14:24:09.770","Yes",2
56,"L08",-1.98877,2,"example1","CG",241010,"14:24:10.770","Yes",2
57,"L08",-2.02125,2,"example1","CG",241010,"14:24:11.770","Yes",2
58,"L08",-2.03058,2,"example1","CG",241010,"14:24:12.770","Yes",2
59,"L08",-2.03395,2,"example1","CG",241010,"14:24:13.770","Yes",2
60,"L08",-2.06804,2,"example1","CG",241010,"14:24:14.770","Yes",2
61,"L08",-2.07338,2,"example1","CG",241010,"14:24:15.770","Yes",2
62,"L08",-2.07157,2,"example1","CG",241010,"14:24:16.770","Yes",2
63,"L08",-2.11372,2,"example1","CG",241010,"14:24:17.770","Yes",2
64,"L08",-2.14926,2,"example1","CG",241010,"14:24:18.770","Yes",2
65,"L08",-2.17408,2,"example1","CG",241010,"14:24:19.770","Yes",2
66,"L08",-2.15663,2,"example1","CG",241010,"14:24:20.770","Yes",2
67,"L08",-2.1769,2,"example1","CG",241010,"14:24:21.770","Yes",2
68,"L08",-2.22623,2,"example1","CG",241010,"14:24:22.770","Yes",2
69,"L08",-2.23322,2,"example1","CG",241010,"14:24:23.770","Yes",2
70,"L08",-2.2699,2,"example1","CG",241010,"14:24:24.770","Yes",2
71,"L08",-2.32926,2,"example1","CG",241010,"14:24:25.770","Yes",2
72,"L08",-2.37101,2,"example1","CG",241010,"14:24:26.770","Yes",2
73,"L08",-2.34636,2,"example1","CG",241010,"14:24:27.770","Yes",2
74,"L08",-2.41736,2,"example1","CG",241010,"14:24:28.770","Yes",2
75,"L08",-2.46417,2,"example1","CG",241010,"14:24:29.770","Yes",2
76,"L08",-2.48155,2,"example1","CG",241010,"14:24:30.770","Yes",2
77,"L08",-2.50343,2,"example1","CG",241010,"14:24:31.770","Yes",2
78,"L08",-2.50913,2,"example1","CG",241010,"14:24:32.770","Yes",2
79,"L08",-2.51756,2,"example1","CG",241010,"14:24:33.770","Yes",2
80,"L08",-2.60809,2,"example1","CG",241010,"14:24:34.770","Yes",2
81,"L08",-2.63756,2,"example1","CG",241010,"14:24:35.770","Yes",2
82,"L08",-2.68383,2,"example1","CG",241010,"14:24:36.770","Yes",2
83,"L08",-2.66224,2,"example1","CG",241010,"14:24:37.770","Yes",2
84,"L08",-2.69226,2,"example1","CG",241010,"14:24:38.770","Yes",2
85,"L08",-2.71593,2,"example1","CG",241010,"14:24:39.770","Yes",2
86,"L08",-2.71368,2,"example1","CG",241010,"14:24:40.770","Yes",2
87,"L08",-2.73889,2,"example1","CG",241010,"14:24:41.770","Yes",2
88,"L08",-2.76951,2,"example1","CG",241010,"14:24:42.770","Yes",2
89,"L08",-2.82975,2,"example1","CG",241010,"14:24:43.770","Yes",2
90,"L08",-2.84334,2,"example1","CG",241010,"14:24:44.770","Yes",2
91,"L08",-2.86082,2,"example1","CG",241010,"14:24:45.770","Yes",2
92,"L08",-2.9024,2,"example1","CG",241010,"14:24:46.770","Yes",2
NA,"L08",NA,2,"example1","CG",241010,"F1","Yes",2
93,"L08",-2.90736,2,"example1","CG",241010,"14:24:47.770","Yes",2
94,"L08",-2.91199,2,"example1","CG",241010,"14:24:48.770","Yes",2
NA,"L08",NA,2,"example1","CG",241010,"F1","Yes",2
95,"L08",-2.89422,2,"example1","CG",241010,"14:24:49.770","Yes",2
96,"L08",-2.89099,2,"example1","CG",241010,"14:24:50.770","Yes",2
97,"L08",-2.93543,2,"example1","CG",241010,"14:24:51.770","Yes",2
98,"L08",-2.99042,2,"example1","CG",241010,"14:24:52.770","Yes",2
NA,"L08",NA,2,"example1","CG",241010,"F1","Yes",2
99,"L08",-5.69099,2,"example1","CG",241010,"14:24:53.770","Yes",2
100,"L08",-4.9072,2,"example1","CG",241010,"14:24:54.770","Yes",2
NA,"L08",NA,2,"example1","CG",241010,"F1","Yes",2
101,"L08",-4.65554,2,"example1","CG",241010,"14:24:55.770","Yes",2
102,"L08",-5.3743,2,"example1","CG",241010,"14:24:56.770","Yes",2
103,"L08",-5.27868,2,"example1","CG",241010,"14:24:57.770","Yes",2
104,"L08",-5.51115,2,"example1","CG",241010,"14:24:58.770","Yes",2
105,"L08",-5.69935,2,"example1","CG",241010,"14:24:59.770","Yes",2
106,"L08",-6.22188,2,"example1","CG",241010,"14:25:00.770","Yes",2
107,"L08",-6.36676,2,"example1","CG",241010,"14:25:01.770","Yes",2
108,"L08",-6.45214,2,"example1","CG",241010,"14:25:02.770","Yes",2
109,"L08",-6.55456,2,"example1","CG",241010,"14:25:03.770","Yes",2
110,"L08",-6.85733,2,"example1","CG",241010,"14:25:04.770","Yes",2
111,"L08",-7.47283,2,"example1","CG",241010,"14:25:05.770","Yes",2
112,"L08",-10.1188,2,"example1","CG",241010,"14:25:06.770","Yes",2
113,"L08",-19.3869,2,"example1","CG",241010,"14:25:07.770","Yes",2
114,"L08",-41.6418,2,"example1","CG",241010,"14:25:08.770","Yes",2
115,"L08",-67.02,2,"example1","CG",241010,"14:25:09.770","Yes",2
116,"L08",-77.4306,2,"example1","CG",241010,"14:25:10.770","Yes",2
117,"L08",-78.0569,2,"example1","CG",241010,"14:25:11.770","Yes",2
118,"L08",-77.6981,2,"example1","CG",241010,"14:25:12.770","Yes",2
119,"L08",-77.6099,2,"example1","CG",241010,"14:25:13.770","Yes",2
120,"L08",-77.955,2,"example1","CG",241010,"14:25:14.770","Yes",2
121,"L08",-78.9336,2,"example1","CG",241010,"14:25:15.770","Yes",2
122,"L08",-79.7423,2,"example1","CG",241010,"14:25:16.770","Yes",2
123,"L08",-80.1956,2,"example1","CG",241010,"14:25:17.770","Yes",2
124,"L08",-80.3067,2,"example1","CG",241010,"14:25:18.770","Yes",2
125,"L08",-79.9604,2,"example1","CG",241010,"14:25:19.770","Yes",2
126,"L08",-78.8702,2,"example1","CG",241010,"14:25:20.770","Yes",2
127,"L08",-76.7938,2,"example1","CG",241010,"14:25:21.770","Yes",2
128,"L08",-74.3638,2,"example1","CG",241010,"14:25:22.770","Yes",2
129,"L08",-71.1452,2,"example1","CG",241010,"14:25:23.770","Yes",2
130,"L08",-68.3298,2,"example1","CG",241010,"14:25:24.770","Yes",2
131,"L08",-65.7341,2,"example1","CG",241010,"14:25:25.770","Yes",2
132,"L08",-63.5411,2,"example1","CG",241010,"14:25:26.770","Yes",2
133,"L08",-61.6255,2,"example1","CG",241010,"14:25:27.770","Yes",2
134,"L08",-59.073,2,"example1","CG",241010,"14:25:28.770","Yes",2
135,"L08",-55.4979,2,"example1","CG",241010,"14:25:29.770","Yes",2
136,"L08",-50.9441,2,"example1","CG",241010,"14:25:30.770","Yes",2
137,"L08",-46.9979,2,"example1","CG",241010,"14:25:31.770","Yes",2
138,"L08",-43.9694,2,"example1","CG",241010,"14:25:32.770","Yes",2
139,"L08",-41.6613,2,"example1","CG",241010,"14:25:33.770","Yes",2
140,"L08",-40.473,2,"example1","CG",241010,"14:25:34.770","Yes",2
141,"L08",-39.4593,2,"example1","CG",241010,"14:25:35.770","Yes",2
142,"L08",-38.5115,2,"example1","CG",241010,"14:25:36.770","Yes",2
143,"L08",-37.3085,2,"example1","CG",241010,"14:25:37.770","Yes",2
144,"L08",-36.2421,2,"example1","CG",241010,"14:25:38.770","Yes",2
145,"L08",-35.3668,2,"example1","CG",241010,"14:25:39.770","Yes",2
146,"L08",-34.6636,2,"example1","CG",241010,"14:25:40.770","Yes",2
147,"L08",-34.2335,2,"example1","CG",241010,"14:25:41.770","Yes",2
148,"L08",-33.8117,2,"example1","CG",241010,"14:25:42.770","Yes",2
149,"L08",-33.4408,2,"example1","CG",241010,"14:25:43.770","Yes",2
150,"L08",-33.1937,2,"example1","CG",241010,"14:25:44.770","Yes",2
151,"L08",-32.9663,2,"example1","CG",241010,"14:25:45.770","Yes",2
152,"L08",-32.7544,2,"example1","CG",241010,"14:25:46.770","Yes",2
153,"L08",-32.5128,2,"example1","CG",241010,"14:25:47.770","Yes",2
154,"L08",-32.2498,2,"example1","CG",241010,"14:25:48.770","Yes",2
155,"L08",-31.9728,2,"example1","CG",241010,"14:25:49.770","Yes",2
156,"L08",-31.6751,2,"example1","CG",241010,"14:25:50.770","Yes",2
157,"L08",-31.3413,2,"example1","CG",241010,"14:25:51.770","Yes",2
158,"L08",-31.0358,2,"example1","CG",241010,"14:25:52.770","Yes",2
159,"L08",-30.7196,2,"example1","CG",241010,"14:25:53.770","Yes",2
160,"L08",-30.2923,2,"example1","CG",241010,"14:25:54.770","Yes",2
161,"L08",-29.8789,2,"example1","CG",241010,"14:25:55.770","Yes",2
162,"L08",-29.3359,2,"example1","CG",241010,"14:25:56.770","Yes",2
163,"L08",-28.9179,2,"example1","CG",241010,"14:25:57.770","Yes",2
164,"L08",-28.5754,2,"example1","CG",241010,"14:25:58.770","Yes",2
165,"L08",-28.3281,2,"example1","CG",241010,"14:25:59.770","Yes",2
166,"L08",-28.0934,2,"example1","CG",241010,"14:26:00.770","Yes",2
167,"L08",-27.8955,2,"example1","CG",241010,"14:26:01.770","Yes",2
168,"L08",-27.6472,2,"example1","CG",241010,"14:26:02.770","Yes",2
169,"L08",-27.4356,2,"example1","CG",241010,"14:26:03.770","Yes",2
170,"L08",-27.2419,2,"example1","CG",241010,"14:26:04.770","Yes",2
171,"L08",-27.1019,2,"example1","CG",241010,"14:26:05.770","Yes",2
172,"L08",-26.9082,2,"example1","CG",241010,"14:26:06.770","Yes",2
173,"L08",-26.7273,2,"example1","CG",241010,"14:26:07.770","Yes",2
174,"L08",-26.596,2,"example1","CG",241010,"14:26:08.770","Yes",2
175,"L08",-26.415,2,"example1","CG",241010,"14:26:09.770","Yes",2
176,"L08",-26.3036,2,"example1","CG",241010,"14:26:10.770","Yes",2
177,"L08",-26.2008,2,"example1","CG",241010,"14:26:11.770","Yes",2
178,"L08",-26.1671,2,"example1","CG",241010,"14:26:12.770","Yes",2
179,"L08",-26.1615,2,"example1","CG",241010,"14:26:13.770","Yes",2
180,"L08",-26.1658,2,"example1","CG",241010,"14:26:14.770","Yes",2
181,"L08",-26.1261,2,"example1","CG",241010,"14:26:15.770","Yes",2
182,"L08",-26.1188,2,"example1","CG",241010,"14:26:16.770","Yes",2
183,"L08",-26.124,2,"example1","CG",241010,"14:26:17.770","Yes",2
184,"L08",-26.1726,2,"example1","CG",241010,"14:26:18.770","Yes",2
185,"L08",-26.2361,2,"example1","CG",241010,"14:26:19.770","Yes",2
186,"L08",-26.2987,2,"example1","CG",241010,"14:26:20.770","Yes",2
187,"L08",-26.421,2,"example1","CG",241010,"14:26:21.770","Yes",2
188,"L08",-26.5194,2,"example1","CG",241010,"14:26:22.770","Yes",2
189,"L08",-26.5349,2,"example1","CG",241010,"14:26:23.770","Yes",2
190,"L08",-26.6226,2,"example1","CG",241010,"14:26:24.770","Yes",2
191,"L08",-26.6833,2,"example1","CG",241010,"14:26:25.770","Yes",2
192,"L08",-26.7496,2,"example1","CG",241010,"14:26:26.770","Yes",2
193,"L08",-26.8168,2,"example1","CG",241010,"14:26:27.770","Yes",2
194,"L08",-26.9085,2,"example1","CG",241010,"14:26:28.770","Yes",2
195,"L08",-26.9448,2,"example1","CG",241010,"14:26:29.770","Yes",2
196,"L08",-26.9946,2,"example1","CG",241010,"14:26:30.770","Yes",2
197,"L08",-27.0311,2,"example1","CG",241010,"14:26:31.770","Yes",2
198,"L08",-27.0845,2,"example1","CG",241010,"14:26:32.770","Yes",2
199,"L08",-27.1549,2,"example1","CG",241010,"14:26:33.770","Yes",2
200,"L08",-27.2018,2,"example1","CG",241010,"14:26:34.770","Yes",2
201,"L08",-27.2047,2,"example1","CG",241010,"14:26:35.770","Yes",2
202,"L08",-27.2312,2,"example1","CG",241010,"14:26:36.770","Yes",2
203,"L08",-27.1734,2,"example1","CG",241010,"14:26:37.770","Yes",2
204,"L08",-27.1554,2,"example1","CG",241010,"14:26:38.770","Yes",2
205,"L08",-27.1565,2,"example1","CG",241010,"14:26:39.770","Yes",2
206,"L08",-27.1462,2,"example1","CG",241010,"14:26:40.770","Yes",2
207,"L08",-27.1201,2,"example1","CG",241010,"14:26:41.770","Yes",2
208,"L08",-27.1031,2,"example1","CG",241010,"14:26:42.770","Yes",2
209,"L08",-27.0636,2,"example1","CG",241010,"14:26:43.770","Yes",2
210,"L08",-26.9509,2,"example1","CG",241010,"14:26:44.770","Yes",2
211,"L08",-26.9122,2,"example1","CG",241010,"14:26:45.770","Yes",2
212,"L08",-26.8543,2,"example1","CG",241010,"14:26:46.770","Yes",2
213,"L08",-26.8146,2,"example1","CG",241010,"14:26:47.770","Yes",2
214,"L08",-26.7476,2,"example1","CG",241010,"14:26:48.770","Yes",2
215,"L08",-26.702,2,"example1","CG",241010,"14:26:49.770","Yes",2
216,"L08",-26.6657,2,"example1","CG",241010,"14:26:50.770","Yes",2
217,"L08",-26.6534,2,"example1","CG",241010,"14:26:51.770","Yes",2
218,"L08",-26.644,2,"example1","CG",241010,"14:26:52.770","Yes",2
219,"L08",-26.6281,2,"example1","CG",241010,"14:26:53.770","Yes",2
220,"L08",-26.6183,2,"example1","CG",241010,"14:26:54.770","Yes",2
221,"L08",-26.5893,2,"example1","CG",241010,"14:26:55.770","Yes",2
222,"L08",-26.5294,2,"example1","CG",241010,"14:26:56.770","Yes",2
223,"L08",-26.4605,2,"example1","CG",241010,"14:26:57.770","Yes",2
224,"L08",-26.4314,2,"example1","CG",241010,"14:26:58.770","Yes",2
225,"L08",-26.3978,2,"example1","CG",241010,"14:26:59.770","Yes",2
226,"L08",-26.4056,2,"example1","CG",241010,"14:27:00.770","Yes",2
227,"L08",-26.3524,2,"example1","CG",241010,"14:27:01.770","Yes",2
228,"L08",-26.3142,2,"example1","CG",241010,"14:27:02.770","Yes",2
229,"L08",-26.2819,2,"example1","CG",241010,"14:27:03.770","Yes",2
230,"L08",-26.2655,2,"example1","CG",241010,"14:27:04.770","Yes",2
231,"L08",-26.2172,2,"example1","CG",241010,"14:27:05.770","Yes",2
232,"L08",-26.1531,2,"example1","CG",241010,"14:27:06.770","Yes",2
233,"L08",-26.137,2,"example1","CG",241010,"14:27:07.770","Yes",2
234,"L08",-26.1292,2,"example1","CG",241010,"14:27:08.770","Yes",2
235,"L08",-26.0514,2,"example1","CG",241010,"14:27:09.770","Yes",2
236,"L08",-26.0141,2,"example1","CG",241010,"14:27:10.770","Yes",2
237,"L08",-25.9631,2,"example1","CG",241010,"14:27:11.770","Yes",2
238,"L08",-25.9363,2,"example1","CG",241010,"14:27:12.770","Yes",2
239,"L08",-25.9138,2,"example1","CG",241010,"14:27:13.770","Yes",2
240,"L08",-25.8953,2,"example1","CG",241010,"14:27:14.770","Yes",2
241,"L08",-25.9031,2,"example1","CG",241010,"14:27:15.770","Yes",2
242,"L08",-25.8858,2,"example1","CG",241010,"14:27:16.770","Yes",2
243,"L08",-25.8769,2,"example1","CG",241010,"14:27:17.770","Yes",2
244,"L08",-25.9035,2,"example1","CG",241010,"14:27:18.770","Yes",2
245,"L08",-25.925,2,"example1","CG",241010,"14:27:19.770","Yes",2
